Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
Reunion,1995,725984,87,0.000119837,0.11983735,2.2308,39,5.37202E-05,0.53720192,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,1996,738579,92,0.000124564,0.12456352,2.359,39,5.28041E-05,0.52804102,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,1997,751354,97,0.0001291,0.12910027,2.425,40,5.32372E-05,0.5323722,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,1998,763878,103,0.000134838,0.13483828,2.575,40,5.23644E-05,0.52364383,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,1999,775089,109,0.000140629,0.14062901,2.725,40,5.1607E-05,0.51606978,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2000,785432,113,0.00014387,0.14386987,2.825,40,5.09274E-05,0.5092739,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2001,795504,124,0.000155876,0.15587603,2.9524,42,5.27967E-05,0.52796717,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2002,805250,135,0.00016765,0.16764979,3.0681999,44,5.46414E-05,0.54641416,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2003,814991,148,0.000181597,0.1815971,3.2173998,46,5.64423E-05,0.56442343,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2004,824523,161,0.000195264,0.19526441,3.3542,48,5.82155E-05,0.5821548,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2005,833664,173,0.000207518,0.20751766,3.4599998,50,5.99762E-05,0.59976202,,,,,,,,,,,,,,,,,,,,,,,,,,
Reunion,2006,845371,185,0.000218839,0.21883883,3.6274998,51,6.03285E-05,0.6032854,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,1961,18622908,31000,0.001664617,1.6646165,2.9245,10600,0.000569191,5.6919147,16000,0.000859157,0.8591569,0,0,0,37000,0.0019868,1.9868002,35000,0.001879406,1.8794057,,,,0,0,0,1000,5.36973E-05,0.053697306,1.8663943,5.11340899,17.965294,0.34932515,0.029942155
Romania,1962,18770328,20100,0.001070839,1.070839,3.0923,6500,0.000346291,3.4629123,24000,0.001278614,1.2786138,0,0,0,37000,0.001971196,1.9711962,34000,0.00181137,1.8113696,,,,0,0,0,1000,5.32756E-05,0.053275573,1.8017719,4.93636132,17.320902,0.3384544,0.029863622
Romania,1963,18895146,51300,0.002714983,2.714983,3.7445,13700,0.000725054,7.2505395,44000,0.00232864,2.3286403,0,0,0,78000,0.004128045,4.1280445,73000,0.003863426,3.8634262,,,,0,0,0,2000,0.000105847,0.10584729,3.8648536,10.58863989,37.138363,0.725281,0.059612133
Romania,1964,19010056,53800,0.002830081,2.8300812,2.6899998,20000,0.001052075,10.520747,30000,0.001578112,1.5781121,0,0,0,66000,0.003471847,3.4718467,61000,0.003208828,3.208828,,,,0,0,0,2000,0.000105207,0.10520747,3.1984787,8.762955255,30.782875,0.5959898,0.04966582
Romania,1965,19117072,45816,0.002396601,2.3966013,2.4522,18684,0.000977346,9.773463,38000,0.001987752,1.987752,0,0,0,68000,0.00355703,3.55703,63000,0.003295484,3.2954838,,,,0,0,0,2000,0.000104619,0.10461853,3.296136,9.030509499,31.64689,0.61740315,0.049790576
Romania,1966,19221488,55500,0.002887394,2.8873936,2.7073,20500,0.001066515,10.665148,30000,0.001560753,1.5607532,0,0,0,67000,0.003485682,3.4856822,62000,0.003225557,3.2255568,,,,0,0,0,2000,0.00010405,0.10405022,3.2039144,8.777847583,30.827663,0.60073394,0.050061163
Romania,1967,19348540,68497,0.003540164,3.5401639,3.0816,22228,0.001148821,11.488205,33000,0.001705555,1.705555,0,0,0,73000,0.003772894,3.7728944,67000,0.003462794,3.4627935,,,,0,0,0,2000,0.000103367,0.103366976,3.4563181,9.469364563,33.243134,0.64491063,0.050383646
Romania,1968,19515304,60281,0.003088909,3.0889092,2.3929,25192,0.001290884,12.908843,30000,0.001537255,1.537255,0,0,0,76000,0.00389438,3.8943796,69000,0.003535687,3.5356868,,,,0,0,0,2000,0.000102484,0.102483675,3.5266662,9.662099081,33.87829,0.6587163,0.060804587
Romania,1969,19711720,68372,0.003468596,3.4685964,2.3602,28969,0.001469633,14.696333,33000,0.001674131,1.6741309,0,0,0,79000,0.004007768,4.007768,72000,0.003652649,3.6526492,,,,0,0,0,2000,0.000101462,0.10146248,3.6334393,9.95462812,34.960403,0.681906,0.061066207
Romania,1970,19922620,65177,0.003271508,3.2715076,2.3348,27916,0.001401221,14.012214,37000,0.001857186,1.8571855,0,0,0,80000,0.004015536,4.015536,73000,0.003664177,3.6641767,,,,0,0,0,2000,0.000100388,0.1003884,3.6739745,10.06568346,35.331387,0.6837675,0.06123291
Romania,1971,20145242,66500,0.003301028,3.3010277,2.4182,27500,0.001365087,13.650866,63000,0.003127289,3.1272892,0,0,0,87000,0.004318638,4.318638,79000,0.003921521,3.9215214,,,,0,0,0,2000,9.9279E-05,0.09927902,3.9336607,10.77715249,37.793797,0.7356457,0.061303806
Romania,1972,20382178,45000,0.002207811,2.2078112,1.6729,26900,0.001319781,13.197805,30000,0.001471874,1.4718741,0,0,0,81000,0.00397406,3.97406,75000,0.003679685,3.6796853,,,,0,0,0,2000,9.81249E-05,0.09812494,3.666763,10.04592593,35.237698,0.6843263,0.061282948
Romania,1973,20628254,50000,0.00242386,2.42386,2.1645,23100,0.001119823,11.198233,72000,0.003490358,3.4903584,0,0,0,91000,0.004411425,4.4114254,85000,0.004120562,4.120562,,,,0,0,0,2000,9.69544E-05,0.0969544,4.1004353,11.2340692,39.382538,0.7650066,0.061200526
Romania,1974,20889666,53000,0.00253714,2.5371397,2.2747,23300,0.001115384,11.15384,41000,0.001962693,1.962693,0,0,0,91000,0.004356221,4.356221,85000,0.004068998,4.0689977,,,,0,0,0,2000,9.57411E-05,0.09574112,4.060162,11.1237314,39.044716,0.76318836,0.061055068
Romania,1975,21167270,68500,0.003236128,3.2361283,3.1292999,21890,0.001034144,10.341437,64000,0.003023536,3.023536,0,0,0,91000,0.00429909,4.2990902,85000,0.004015633,4.0156334,,,,0,0,0,3000,0.000141728,0.14172825,3.996349,10.94890126,38.462322,0.75058335,0.060858108
Romania,1976,21449642,37400,0.001743619,1.7436189,1.7895,20900,0.000974375,9.7437523,60000,0.00279725,2.7972495,0,0,0,92000,0.004289116,4.289116,86000,0.004009391,4.0093907,,,,0,0,0,2000,9.32417E-05,0.09324165,4.0225577,11.02070592,38.618572,0.7479127,0.060641572
Romania,1977,21678700,46600,0.002149575,2.1495754,2.3535,19800,0.000913339,9.133389,39000,0.001799001,1.7990009,0,0,0,81000,0.003736386,3.7363863,75000,0.003459617,3.459617,,,,0,0,0,2000,9.22565E-05,0.09225646,3.4823537,9.540694973,33.430595,0.6460018,0.06056267
Romania,1978,21844028,57900,0.00265061,2.65061,2.6682,21700,0.000993407,9.934065,64000,0.002929863,2.9298626,0,0,0,93000,0.004257456,4.2574564,87000,0.003982782,3.982782,,,,0,0,0,2000,9.15582E-05,0.091558206,3.9713748,10.8804788,38.18785,0.7376854,0.060631674
Romania,1979,21993496,60100,0.002732626,2.732626,2.6592999,22600,0.001027577,10.275765,69000,0.003137291,3.1372912,0,0,0,94000,0.004273991,4.2739906,88000,0.004001183,4.001183,,,,0,0,0,2000,9.0936E-05,0.09093597,4.01594,11.00257523,38.631924,0.7485631,0.060694307
Romania,1980,22125226,38700,0.001749135,1.7491346,1.9545,19800,0.000894906,8.949061,58000,0.002621442,2.621442,0,0,0,97000,0.004384136,4.384136,91000,0.004112952,4.1129524,,,,0,0,0,2000,9.03946E-05,0.090394555,4.110421,11.26142728,39.494465,0.76943845,0.070869334
Romania,1981,22237474,47700,0.002145028,2.1450277,2.385,20000,0.000899383,8.9938275,57000,0.002563241,2.5632407,0,0,0,100000,0.004496913,4.4969134,94000,0.004227099,4.227099,,,,0,0,0,2000,8.99383E-05,0.08993827,4.2340465,11.60012728,40.68939,0.7900852,0.07090509
Romania,1982,22331062,45700,0.002046477,2.0464768,2.1762,21000,0.000940394,9.403941,63000,0.002821182,2.8211824,0,0,0,94000,0.004209383,4.2093834,87000,0.003895919,3.8959186,,,,0,0,0,2000,8.95614E-05,0.08956135,3.8805847,10.6317388,37.3063,0.7295095,0.06079245
Romania,1983,22403760,82800,0.003695808,3.6958081,3.0109,27500,0.001227473,12.274726,65000,0.002901299,2.9012987,0,0,0,120000,0.005356244,5.356244,112000,0.004999161,4.9991608,,,,0,0,0,3000,0.000133906,0.1339061,4.977554,13.63713411,47.88995,0.9326578,0.08110067
Romania,1984,22465040,110000,0.004896497,4.896497,3.3332999,33000,0.001468949,14.689491,45000,0.002003112,2.0031123,0,0,0,119000,0.005297119,5.2971193,109000,0.004851983,4.8519834,,,,0,0,0,3000,0.000133541,0.13354083,4.851271,13.29115329,46.675724,0.9032701,0.08119282
Romania,1985,22525364,137000,0.006082033,6.082033,3.6436,37600,0.001669229,16.692294,55000,0.002441692,2.441692,0,0,0,115000,0.005105356,5.1053558,104000,0.004617018,4.6170177,,,,0,0,0,4000,0.000177578,0.1775776,4.615105,12.64412316,44.402596,0.86406153,0.07115801
Romania,1986,22587322,152600,0.006756003,6.7560025,3.5324,43200,0.001912577,19.125773,37000,0.001638087,1.6380871,0,0,0,119000,0.005268442,5.268442,107000,0.004737171,4.737171,,,,0,0,0,4000,0.000177091,0.1770905,4.727034,12.95077795,45.46714,0.88631886,0.071313016
Romania,1987,22653810,115500,0.00509848,5.0984803,2.5839,44700,0.001973178,19.73178,50000,0.002207134,2.2071342,0,0,0,128000,0.005650264,5.6502637,116000,0.005120552,5.1205517,,,,0,0,0,3000,0.000132428,0.13242806,5.106205,13.9896026,49.039993,0.9497542,0.08169928
Romania,1988,22719092,131600,0.005792485,5.792485,2.6857,49000,0.002156776,21.567764,22000,0.000968349,0.9683486,0,0,0,109000,0.004797727,4.797727,98000,0.004313553,4.3135528,,,,0,0,0,3000,0.000132048,0.13204753,4.2983317,11.77625112,41.284454,0.79826164,0.07163887
Romania,1989,22788042,70200,0.003080563,3.0805632,1.4239,49300,0.002163415,21.634153,0,0,0,0,0,0,98000,0.004300501,4.300501,89000,0.003905557,3.905557,,,,0,0,0,2000,8.77653E-05,0.08776533,3.8912075,10.66084236,37.396553,0.72704136,0.061440118
Romania,1990,22836234,66500,0.002912039,2.912039,1.6667,39900,0.001747223,17.472233,55000,0.002408453,2.4084533,0,0,0,100000,0.004379006,4.3790056,94000,0.004116266,4.1162656,,,,0,0,0,2000,8.75801E-05,0.08758011,4.1040797,11.24405386,40.058273,0.77783054,0.07164229
Romania,1991,22842488,31449,0.001376777,1.3767765,1.456,21599,0.000945563,9.455625,46000,0.002013791,2.0137911,0,0,0,67000,0.002933131,2.9331306,64000,0.002801796,2.8017964,,,,0,0,0,1000,4.37781E-05,0.04377807,2.7811472,7.619581294,29.600813,0.6032635,0.10224806
Romania,1992,22800964,38920,0.001706945,1.7069454,2.3741999,16393,0.000718961,7.1896083,56000,0.002456036,2.4560364,1000,4.38578E-05,0.043857795,81000,0.003552481,3.5524813,74000,0.003245477,3.2454769,,,,3000,0.000131573,0.13157338,1000,4.38578E-05,0.043857795,3.2283304,8.844740733,32.783897,0.653839,0.09194612
Romania,1993,22721662,36448,0.001604108,1.604108,3.0351,12009,0.000528527,5.285265,55000,0.002420598,2.4205975,1000,4.40109E-05,0.044010863,78000,0.003432848,3.4328476,74000,0.003256804,3.256804,,,,1000,4.40109E-05,0.044010863,2000,8.80217E-05,0.08802173,3.2771533,8.978502102,32.485676,0.6431796,0.071464404
Romania,1994,22632776,15229,0.000672874,0.6728737,3.2835,4638,0.000204924,2.0492404,52000,0.002297553,2.297553,0,0,0,62000,0.00273939,2.73939,60000,0.002651023,2.6510225,,,,0,0,0,1000,4.41837E-05,0.04418371,2.6517205,7.264987599,27.965454,0.5609409,0.09179033
Romania,1995,22533138,24066,0.001068027,1.068027,3.9029999,6166,0.000273641,2.7364143,36000,0.001597647,1.597647,2000,8.87582E-05,0.08875816,50000,0.002218954,2.218954,47000,0.002085817,2.0858168,,,,0,0,0,1000,4.43791E-05,0.04437908,2.0993898,5.751752819,21.921299,0.43822214,0.07133849
Romania,1996,22417872,23100,0.001030428,1.0304279,2.7075,8532,0.000380589,3.805892,52000,0.002319578,2.3195778,2000,8.92145E-05,0.08921453,53000,0.002364185,2.3641852,51000,0.002274971,2.2749705,,,,0,0,0,1000,4.46073E-05,0.044607266,2.2721899,6.225177746,23.251736,0.46870282,0.06113515
Romania,1997,22289540,10669,0.000478655,0.478655,2.6766,3986,0.000178828,1.7882828,65000,0.002916166,2.916166,0,0,0,56000,0.002512389,2.5123893,55000,0.002467525,2.4675252,,,,0,0,0,1000,4.48641E-05,0.044864093,2.456218,6.729364316,24.990236,0.49939704,0.07134243
Romania,1998,22161240,5142,0.000232027,0.23202672,2.9791,1726,7.78837E-05,0.7788373,62000,0.002797677,2.7976774,1000,4.51238E-05,0.04512383,67000,0.003023297,3.0232966,65000,0.002933049,2.9330489,,,,0,0,0,1000,4.51238E-05,0.04512383,2.9568925,8.101075261,30.884232,0.621967,0.10196181
Romania,1999,22039006,3813,0.000173011,0.17301143,2.4427,1561,7.0829E-05,0.70828966,76000,0.003448431,3.4484314,2000,9.07482E-05,0.090748195,92000,0.004174417,4.174417,91000,0.004129043,4.129043,,,,0,0,0,1000,4.53741E-05,0.045374098,4.1217556,11.29248098,45.665787,0.93861765,0.1836426
Romania,2000,21919882,3551,0.000161999,0.16199905,2.6441,1343,6.12686E-05,0.61268576,72000,0.003284689,3.2846893,1000,4.56207E-05,0.045620684,83000,0.003786517,3.7865168,82000,0.003740896,3.740896,,,,0,0,0,1000,4.56207E-05,0.045620684,3.7585897,10.29750592,41.824524,0.8579389,0.1736305
Romania,2001,21797588,1459,6.6934E-05,0.06693401,1.2631999,1155,5.29875E-05,0.52987514,75000,0.003440748,3.4407477,1000,4.58766E-05,0.045876637,76000,0.003486624,3.4866242,75000,0.003440748,3.4407477,,,,0,0,0,0,0,0,3.449221,9.449920453,39.947506,0.8392763,0.19446647
Romania,2002,21653530,597,2.75706E-05,0.027570562,1.2839,465,2.14746E-05,0.21474558,77000,0.003556002,3.5560022,0,0,0,77000,0.003556002,3.5560022,77000,0.003556002,3.5560022,,,,0,0,0,0,0,0,3.5553095,9.740573875,41.410107,0.8631387,0.20550922
Romania,2003,21481322,253,1.17777E-05,0.011777674,2.4095,105,4.88797E-06,0.048879674,73000,0.003398301,3.398301,0,0,0,73000,0.003398301,3.398301,72000,0.003351749,3.351749,,,,1000,4.65521E-05,0.046552068,0,0,0,3.3383634,9.146201004,38.654736,0.80616826,0.18603884
Romania,2004,21289292,4963,0.000233122,0.23312189,4.0056,1239,5.81983E-05,0.5819827,89000,0.004180505,4.1805054,0,0,0,93000,0.004368393,4.368393,86000,0.004039589,4.0395893,,,,5000,0.00023486,0.23485985,0,0,0,4.0591393,11.12092948,46.43031,0.9679486,0.21856903
Romania,2005,21092264,14251,0.000675651,0.67565055,4.1988997,3394,0.000160912,1.6091208,71000,0.003366163,3.366163,0,0,0,80000,0.00379286,3.7928598,73000,0.003460984,3.4609844,,,,6000,0.000284464,0.28446448,1000,4.74107E-05,0.047410747,3.438732,9.421183467,37.731697,0.7758115,0.14677514
Romania,2006,20909406,18420,0.000880943,0.88094326,3.2993,5583,0.000267009,2.6700902,78000,0.003730379,3.7303786,1000,4.78254E-05,0.047825368,89000,0.004256458,4.2564576,68000,0.003252125,3.2521249,,,,19000,0.000908682,0.90868195,1000,4.78254E-05,0.047825368,3.2396686,8.875804295,32.87156,0.65426534,0.08442134
Romania,2007,20744226,27518,0.001326538,1.3265378,3.4023,8088,0.000389892,3.8989162,51000,0.002458515,2.4585153,2000,9.64124E-05,0.09641237,67000,0.003229814,3.2298143,49000,0.002362103,2.362103,,,,15000,0.000723093,0.72309276,1000,4.82062E-05,0.048206184,2.3773286,6.513228976,24.16597,0.4775883,0.06367844
Romania,2008,20597516,48917,0.002374898,2.374898,4.9326,9917,0.000481466,4.8146583,53000,0.002573126,2.5731258,4000,0.000194198,0.19419818,66000,0.00320427,3.2042698,57000,0.002767324,2.767324,,,,5000,0.000242748,0.24274772,2000,9.70991E-05,0.09709909,2.7832797,7.625423759,28.589935,0.575851,0.08531126
Romania,2009,20466318,72418,0.003538399,3.538399,5.4262,13346,0.000652096,6.520958,43000,0.002101013,2.101013,11000,0.000537468,0.5374684,60000,0.002931646,2.931646,51000,0.002491899,2.491899,,,,4000,0.000195443,0.19544306,2000,9.77215E-05,0.09772153,2.5054052,6.864123767,24.561537,0.4818087,0.0535343
Romania,2010,20335212,61588,0.003028638,3.0286382,4.9656,12403,0.000609927,6.099272,83000,0.00408159,4.08159,58000,0.002852195,2.8521954,120000,0.005901094,5.901094,91000,0.004474997,4.4749966,0,0,0,19000,0.00093434,0.9343399,6000,0.000295055,0.29505472,4.5,12.328767,28.229998,0.5799999,0.07999999
Romania,2011,20220286,65261,0.003227501,3.2275014,5.1503997,12671,0.000626648,6.266479,151000,0.007467748,7.467748,70000,0.00346187,3.46187,104000,0.00514335,5.1433495,87000,0.00430261,4.3026097,1000,4.94553E-05,0.049455284,11000,0.000544008,0.54400816,6000,0.000296732,0.2967317,4.279999,11.72602454,26.66999,0.53999984,0.06999998
Romania,2012,20137112,50862,0.002525784,2.5257843,4.4995,11304,0.000561352,5.613516,70000,0.003476169,3.4761687,37000,0.001837404,1.8374035,115000,0.005710849,5.7108486,97000,0.004816977,4.816977,0,0,0,10000,0.000496596,0.4965955,5000,0.000248298,0.24829776,4.830002,13.23288206,30.440012,0.63000023,0.10000004
Romania,2013,20066550,54646,0.002723238,2.7232384,4.7194,11579,0.00057703,5.7702995,79000,0.0039369,3.9369,32000,0.001594694,1.5946936,155000,0.007724297,7.7242972,89000,0.004435242,4.4352417,0,0,0,57000,0.002840548,2.840548,5000,0.000249171,0.24917087,4.45,12.1917807,27.680002,0.56,0.08
Romania,2014,19995836,45159,0.00225842,2.2584202,3.5505,12719,0.000636082,6.3608243,90000,0.004500937,4.500937,22000,0.001100229,1.1002291,118000,0.005901229,5.9012286,96000,0.004801,4.8009995,0,0,0,13000,0.000650135,0.65013533,4000,0.000200042,0.20004164,4.790001,13.12329028,30.050005,0.6200001,0.09000002
Romania,2015,19906078,49773,0.002500392,2.500392,4.4974,11067,0.000555961,5.5596087,93000,0.00467194,4.67194,18000,0.000904246,0.9042464,108000,0.005425479,5.425479,89000,0.004470996,4.470996,0,0,0,11000,0.000552595,0.55259507,5000,0.00025118,0.25117956,4.4800005,12.27397385,28.180004,0.58000004,0.080000006
Romania,2016,19797820,43635,0.002204031,2.2040305,4.6247997,9435,0.000476568,4.7656763,90000,0.004545955,4.545955,22000,0.001111234,1.1112335,111000,0.005606678,5.606678,96000,0.004849019,4.8490185,0,0,0,11000,0.000555617,0.55561675,5000,0.000252553,0.25255306,4.83,13.23287658,30.15,0.62,0.09
Romania,2017,19698852,43311,0.002198656,2.198656,4.7464,9125,0.000463225,4.6322498,74000,0.003756564,3.756564,13000,0.000659937,0.6599369,104000,0.005279495,5.2794954,90000,0.004568794,4.5687943,0,0,0,10000,0.000507644,0.5076438,4000,0.000203058,0.20305751,4.5899997,12.57534152,27.999996,0.56999993,0.07999999
Romania,2018,19606778,42860,0.002185979,2.1859787,5.1952,8250,0.000420773,4.2077285,88000,0.004488244,4.4882437,25000,0.001275069,1.2750693,106000,0.005406294,5.4062936,93000,0.004743258,4.7432575,1000,5.10028E-05,0.05100277,5000,0.000255014,0.25501385,5000,0.000255014,0.25501385,4.7600007,13.04109768,29.070002,0.59000003,0.080000006
Romania,2019,19524212,39530,0.002024666,2.0246655,5.3203,7430,0.000380553,3.8055313,102000,0.005224282,5.2242824,32000,0.001638991,1.6389906,110000,0.00563403,5.6340303,97000,0.00496819,4.96819,0,0,0,7000,0.000358529,0.35852919,4000,0.000204874,0.20487382,4.9499993,13.56164178,32.16,0.67999995,0.13
Romania,2020,19442040,24670,0.0012689,1.2688998,4.1117,6000,0.00030861,3.086096,118000,0.006069322,6.069322,35000,0.001800223,1.8002226,115000,0.005915017,5.9150173,105000,0.005400668,5.400668,0,0,0,5000,0.000257175,0.25717466,2000,0.00010287,0.10286986,5.4199996,14.84931382,35.83,0.7699999,0.16999999
Romania,2021,19328558,14980,0.000775019,0.775019,2.7537,5440,0.000281449,2.8144883,99000,0.005121955,5.1219547,29000,0.001500371,1.5003706,84000,0.004345901,4.345901,75000,0.003880269,3.8802687,0,0,0,6000,0.000310422,0.3104215,2000,0.000103474,0.10347383,3.8900006,10.65753578,26.920004,0.58000004,0.14000002
Romania,2022,19659270,16900,0.000859645,0.85964537,5.1524,3280,0.000166842,1.6684241,,,,,,,,,,,,,,,,,,,,,,,,,,
Russia,1992,148725600,753630,0.005067251,5.067251,2.8407,265300,0.001783822,17.83822,627000,0.004215817,4.2158174,11000,7.39617E-05,0.07396171,1118000,0.0075172,7.5171995,1055000,0.007093601,7.0936005,,,,0,0,0,14000,9.41331E-05,0.09413309,7.0934515,19.4341135,67.47283,1.2606133,0.13006328
Russia,1993,148897280,687523,0.004617432,4.6174317,2.6382,260600,0.0017502,17.501998,337000,0.002263305,2.2633052,15000,0.000100741,0.10074059,780000,0.005238511,5.2385107,731000,0.004909425,4.9094246,,,,0,0,0,14000,9.40246E-05,0.09402455,4.90821,13.44715055,47.212784,0.8796792,0.099963546
Russia,1994,148829120,523232,0.003515656,3.515656,2.7124999,192900,0.001296117,12.961173,49000,0.000329237,0.32923665,95000,0.000638316,0.6383159,303000,0.002035892,2.0358919,260000,0.00174697,1.74697,,,,0,0,0,12000,8.06294E-05,0.08062938,1.7492343,4.792422692,16.752666,0.30986437,0.029986873
Russia,1995,148557460,461920,0.003109369,3.1093694,3.2062,144070,0.000969793,9.697931,149000,0.001002979,1.002979,93000,0.00062602,0.6260204,364000,0.002450231,2.4502305,325000,0.002187706,2.1877058,,,,0,0,0,14000,9.42396E-05,0.09423963,2.1906567,6.001799118,21.026302,0.39011693,0.040011995
Russia,1996,148233400,388976,0.002624078,2.6240777,2.4799,156850,0.001058129,10.581285,384000,0.002590509,2.5905091,37000,0.000249606,0.24960635,592000,0.003993702,3.9937017,554000,0.003737349,3.737349,,,,1000,6.74612E-06,0.006746117,11000,7.42073E-05,0.074207295,3.7435725,10.25636291,36.204548,0.6806495,0.08007641
Russia,1997,147939970,328072,0.002217602,2.2176022,2.3367,140400,0.000949034,9.490336,389000,0.002629445,2.629445,18000,0.000121671,0.12167097,567000,0.003832636,3.8326357,529000,0.003575775,3.5757748,,,,0,0,0,11000,7.43545E-05,0.07435448,3.573379,9.790079354,34.552673,0.6506152,0.07006626
Russia,1998,147672720,412166,0.002791077,2.7910774,3.0328999,135900,0.000920278,9.202783,285000,0.001929943,1.9299434,12000,8.12608E-05,0.081260776,587000,0.003975006,3.9750063,547000,0.003704137,3.7041372,,,,0,0,0,13000,8.80325E-05,0.08803251,3.7010844,10.13995716,35.4904,0.66019344,0.07002052
Russia,1999,147336380,443394,0.003009399,3.0093992,2.7319,162300,0.001101561,11.015609,584000,0.003963719,3.9637187,5000,3.3936E-05,0.03393595,842000,0.005714814,5.7148137,799000,0.005422965,5.4229647,,,,0,0,0,16000,0.000108595,0.108595035,5.4277744,14.87061465,52.188602,0.96960247,0.109954916
Russia,2000,146844850,584312,0.003979112,3.9791116,3.4863,167600,0.001141341,11.413407,363000,0.002471997,2.471997,24000,0.000163438,0.16343781,760000,0.00517553,5.1755304,718000,0.004889514,4.8895143,,,,0,0,0,18000,0.000122578,0.12257835,4.8872743,13.38979247,46.993793,0.8795095,0.08994984
Russia,2001,146235520,495536,0.003388616,3.3886158,3.4822998,142300,0.000973088,9.730878,359000,0.002454944,2.454944,13000,8.88977E-05,0.088897694,679000,0.004643195,4.643195,643000,0.004397017,4.3970165,,,,1000,6.83828E-06,0.006838284,12000,8.20594E-05,0.08205941,4.398029,12.0493944,42.271053,0.7896461,0.07996415
Russia,2002,145590140,488133,0.003352789,3.3527887,3.7519999,130100,0.000893604,8.936044,480000,0.003296926,3.2969264,9000,6.18174E-05,0.06181737,798000,0.00548114,5.48114,755000,0.005185791,5.185791,,,,0,0,0,15000,0.000103029,0.10302895,5.1875353,14.21242534,49.806335,0.92955834,0.09995251
Russia,2003,144946720,448116,0.003091591,3.0915912,3.1337,143000,0.000986569,9.865694,480000,0.003311562,3.3115617,8000,5.51927E-05,0.055192693,773000,0.005332994,5.3329943,739000,0.005098425,5.0984253,,,,1000,6.89909E-06,0.006899087,9000,6.20918E-05,0.06209178,5.0976524,13.96617082,48.98744,0.9095811,0.09995397
Russia,2004,144353650,469802,0.003254521,3.2545212,3.7584,125000,0.000865929,8.6592895,470000,0.003255893,3.2558928,5000,3.46372E-05,0.034637156,779000,0.005396469,5.396469,735000,0.005091662,5.091662,,,,1000,6.92743E-06,0.006927432,17000,0.000117766,0.117766336,5.0992,13.97041082,48.93232,0.9098573,0.09998431
Russia,2005,143800050,570816,0.003969512,3.969512,4.1756997,136700,0.000950626,9.506256,379000,0.002635604,2.6356042,11000,7.64951E-05,0.076495104,752000,0.005229484,5.229484,706000,0.004909595,4.909595,,,,0,0,0,15000,0.000104312,0.10431151,4.9045305,13.43706973,47.143547,0.8808136,0.09008321
Russia,2006,143338670,680610,0.004748265,4.748265,4.3573,156200,0.001089727,10.897268,367000,0.00256037,2.5603697,18000,0.000125577,0.12557671,802000,0.005595141,5.5951406,752000,0.005246316,5.246316,,,,0,0,0,20000,0.00013953,0.13952969,5.243731,14.36638616,50.381927,0.9424679,0.100262545
Russia,2007,143117680,704544,0.00492283,4.92283,4.4874997,157000,0.001096999,10.969994,239000,0.001669954,1.6699544,12000,8.38471E-05,0.08384708,697000,0.004870118,4.870118,646000,0.004513768,4.513768,,,,0,0,0,21000,0.000146732,0.14673239,4.5168004,12.37479549,43.351246,0.80298674,0.08029867
Russia,2008,143086540,738300,0.005159814,5.1598144,4.6029,160400,0.001121,11.209999,281000,0.001963846,1.9638464,22000,0.000153753,0.1537531,747000,0.005220617,5.2206167,689000,0.004815267,4.8152674,,,,3000,2.09663E-05,0.020966332,22000,0.000153753,0.1537531,4.8097663,13.17744179,46.26011,0.8635489,0.09037139
Russia,2009,143163650,912969,0.006377101,6.3771005,5.1447,177458,0.001239547,12.395465,265000,0.001851029,1.8510285,84000,0.000586741,0.58674114,794000,0.0055461,5.5461004,728000,0.00508509,5.0850897,,,,1000,6.98501E-06,0.006985013,26000,0.00018161,0.18161035,5.08864,13.94147931,48.87905,0.9133457,0.0903309
Russia,2010,143242600,1060658,0.007404627,7.4046273,5.2801,200878,0.001402362,14.023622,347000,0.002422464,2.4224638,231000,0.001612649,1.6126488,1177000,0.00821683,8.21683,1075000,0.007504751,7.504751,0,0,0,0,0,0,43000,0.00030019,0.30019003,7.5,20.547945,46.6,0.95,0.12
